turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words,transcript_name
379,5e9bc7adcf719d0d4854a34e,1558.84,1559.34,huh,-0.0099999999999909,0.5,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
382,5e799a4602f92955a07c7546,1569.94,1570.17,Mhm.,-0.3299999999999272,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
384,5e799a4602f92955a07c7546,1574.04,1574.27,Mhm.,-0.1600000000000818,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
389,5e9bc7adcf719d0d4854a34e,1581.24,1581.56,Yeah.,-0.0099999999999909,0.3199999999999363,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
392,5e799a4602f92955a07c7546,1599.54,1599.69,uh,0.0,0.1500000000000909,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
394,5e799a4602f92955a07c7546,1599.69,1599.95,huh.,-0.0099999999999909,0.2599999999999909,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
396,5e799a4602f92955a07c7546,1602.14,1602.34,Yeah.,-0.0299999999999727,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
398,5e799a4602f92955a07c7546,1605.74,1606.05,"Oh,",-0.0299999999999727,0.3099999999999454,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
401,5e9bc7adcf719d0d4854a34e,1608.34,1608.96,Yeah.,-0.4000000000000909,0.6200000000001182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
408,5e799a4602f92955a07c7546,1616.44,1616.67,"Yeah,",0.3800000000001091,0.2300000000000182,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
410,5e799a4602f92955a07c7546,1632.24,1632.44,"Yeah,",-0.0799999999999272,0.2000000000000454,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
412,5e799a4602f92955a07c7546,1633.04,1633.27,Yeah.,0.2799999999999727,0.2300000000000182,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
414,5e799a4602f92955a07c7546,1637.14,1637.77,"Right,",-0.4099999999998545,0.6299999999998818,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
416,5e799a4602f92955a07c7546,1663.24,1663.77,right.,-0.1600000000000818,0.5299999999999727,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
418,5e799a4602f92955a07c7546,1665.54,1665.77,Yeah.,-0.2100000000000363,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
420,5e799a4602f92955a07c7546,1672.84,1673.34,Yeah.,-0.0700000000001637,0.5,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
422,5e799a4602f92955a07c7546,1688.54,1689.16,"Oh yeah,",-0.1700000000000727,0.6200000000001182,0,False,True,2,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
429,5e9bc7adcf719d0d4854a34e,1779.34,1779.84,Yeah.,-0.0099999999999909,0.5,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
431,5e9bc7adcf719d0d4854a34e,1799.34,1799.84,Yeah.,-0.3000000000001819,0.5,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
434,5e799a4602f92955a07c7546,1803.84,1804.05,"Wow,",-0.0299999999999727,0.2100000000000363,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
436,5e799a4602f92955a07c7546,1805.94,1806.36,okay.,0.7699999999999818,0.4199999999998454,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
438,5e799a4602f92955a07c7546,1820.64,1820.84,Yeah.,-0.2400000000000091,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
440,5e799a4602f92955a07c7546,1829.74,1829.95,Okay.,-0.6099999999999,0.2100000000000363,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
442,5e799a4602f92955a07c7546,1846.54,1846.77,Yeah.,-0.1400000000001,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
444,5e799a4602f92955a07c7546,1855.74,1856.06,Mhm.,-0.5099999999999909,0.3199999999999363,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
446,5e799a4602f92955a07c7546,1858.84,1859.04,Yeah.,-0.0900000000001455,0.2000000000000454,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
448,5e799a4602f92955a07c7546,1872.84,1873.05,"Mhm,",-0.5199999999999818,0.2100000000000363,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
450,5e799a4602f92955a07c7546,1875.84,1876.17,mm hmm.,0.4800000000000182,0.3300000000001546,0,False,False,2,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
452,5e799a4602f92955a07c7546,1883.74,1883.94,Yeah.,0.6900000000000546,0.2000000000000454,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
454,5e799a4602f92955a07c7546,1902.34,1902.54,Yeah.,0.3799999999998817,0.2000000000000454,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
456,5e799a4602f92955a07c7546,1926.24,1926.86,Mhm.,-0.3099999999999454,0.6199999999998909,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
461,5e9bc7adcf719d0d4854a34e,1952.24,1952.77,Yeah.,-0.8199999999999363,0.5299999999999727,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
463,5e9bc7adcf719d0d4854a34e,1965.74,1966.27,Yeah.,-0.4900000000000091,0.5299999999999727,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
465,5e9bc7adcf719d0d4854a34e,1977.14,1977.65,Oh,-0.1099999999998999,0.5099999999999909,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
467,5e9bc7adcf719d0d4854a34e,1978.34,1978.75,yeah.,-0.540000000000191,0.4100000000000818,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
469,5e9bc7adcf719d0d4854a34e,1990.14,1991.15,Mm. Yeah.,-0.5499999999999545,1.009999999999991,0,False,True,2,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
471,5e9bc7adcf719d0d4854a34e,1995.14,1995.64,Oh,-0.1599999999998544,0.5,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
475,5e9bc7adcf719d0d4854a34e,1995.81,1996.27,god.,-0.1200000000001182,0.4600000000000364,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
477,5e9bc7adcf719d0d4854a34e,1996.84,1997.34,Yeah.,-0.1700000000000727,0.5,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
483,5e9bc7adcf719d0d4854a34e,1999.65,1999.77,a,-0.1699999999998453,0.1199999999998908,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
485,5e9bc7adcf719d0d4854a34e,2014.94,2015.35,Yeah.,-0.0199999999999818,0.4099999999998545,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
487,5e9bc7adcf719d0d4854a34e,2017.34,2017.96,Yeah.,-0.2300000000000182,0.6200000000001182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
490,5e799a4602f92955a07c7546,2019.64,2019.84,Yeah.,-0.1499999999998635,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
492,5e799a4602f92955a07c7546,2020.94,2021.17,Mhm.,-0.1199999999998908,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
494,5e799a4602f92955a07c7546,2021.64,2021.84,Yeah.,-0.0399999999999636,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
496,5e799a4602f92955a07c7546,2033.34,2033.55,Yeah.,-0.0900000000001455,0.2100000000000363,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
498,5e799a4602f92955a07c7546,2036.04,2036.84,Yeah.,-0.3400000000001455,0.7999999999999545,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
500,5e799a4602f92955a07c7546,2064.24,2064.47,Mhm.,-0.430000000000291,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
511,5e9bc7adcf719d0d4854a34e,2075.34,2075.67,Mhm.,-0.0599999999999454,0.3299999999999272,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
513,5e9bc7adcf719d0d4854a34e,2080.24,2080.56,Mhm.,-0.0900000000001455,0.3200000000001637,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
515,5e9bc7adcf719d0d4854a34e,2099.04,2099.24,"Yeah,",-0.1199999999998908,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
518,5e799a4602f92955a07c7546,2102.84,2103.05,Right.,-0.2199999999997999,0.2100000000000363,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
520,5e799a4602f92955a07c7546,2104.44,2104.76,Yeah.,-0.6900000000000546,0.3200000000001637,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
522,5e799a4602f92955a07c7546,2108.24,2108.47,Mhm.,-0.3400000000001455,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
524,5e799a4602f92955a07c7546,2127.44,2127.89,Oh,-0.0700000000001637,0.4499999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
526,5e799a4602f92955a07c7546,2127.89,2128.66,yeah. Yeah.,-0.1700000000000727,0.7699999999999818,0,False,True,2,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
528,5e799a4602f92955a07c7546,2130.74,2130.97,Yeah.,-0.25,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
530,5e799a4602f92955a07c7546,2142.04,2142.29,"Oh,",-0.1399999999998726,0.25,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
540,5e799a4602f92955a07c7546,2159.34,2160.05,Yeah.,-0.0599999999999454,0.7100000000000364,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
542,5e799a4602f92955a07c7546,2169.13,2169.45,Yeah.,0.4800000000000182,0.3199999999997089,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
544,5e799a4602f92955a07c7546,2182.23,2183.34,Mhm.,-0.2199999999997999,1.110000000000127,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
546,5e799a4602f92955a07c7546,2185.13,2185.33,Yeah.,-0.2100000000000363,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
548,5e799a4602f92955a07c7546,2194.63,2194.83,Yeah.,-0.4200000000000727,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
550,5e799a4602f92955a07c7546,2195.83,2196.04,Mhm.,-0.099999999999909,0.2100000000000363,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
552,5e799a4602f92955a07c7546,2211.43,2211.75,Mhm.,-0.2800000000002001,0.3200000000001637,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
554,5e799a4602f92955a07c7546,2215.93,2216.16,Mhm.,-0.0700000000001637,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
556,5e799a4602f92955a07c7546,2219.53,2219.73,Yeah.,-0.0899999999996907,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
558,5e799a4602f92955a07c7546,2220.63,2221.35,Oh wow. And,0.3800000000001091,0.7199999999997999,0,False,False,3,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
562,5e799a4602f92955a07c7546,2228.33,2228.66,Mhm.,-0.0799999999999272,0.3299999999999272,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
564,5e799a4602f92955a07c7546,2260.33,2261.16,Right.,0.4800000000000182,0.8299999999999272,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
566,5e799a4602f92955a07c7546,2261.73,2262.05,Mhm.,-0.0599999999999454,0.3200000000001637,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
569,5e9bc7adcf719d0d4854a34e,2265.63,2266.16,Yeah.,-0.1300000000001091,0.5299999999997453,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
572,5e799a4602f92955a07c7546,2269.03,2269.45,wow.,-0.0299999999997453,0.419999999999618,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
579,5e9bc7adcf719d0d4854a34e,2273.93,2274.73,yeah.,-0.3000000000001819,0.8000000000001819,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
582,5e799a4602f92955a07c7546,2295.62,2296.04,Mhm.,0.0799999999999272,0.4200000000000727,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
584,5e799a4602f92955a07c7546,2299.32,2299.52,Yeah.,-0.3599999999996726,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
586,5e799a4602f92955a07c7546,2302.22,2302.54,Mhm.,0.7699999999999818,0.3200000000001637,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
590,5e799a4602f92955a07c7546,2313.35,2313.75,right.,-0.1500000000000909,0.4000000000000909,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
592,5e799a4602f92955a07c7546,2317.72,2317.95,Yeah.,0.0,0.2300000000000182,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
594,5e799a4602f92955a07c7546,2321.82,2322.53,Yeah.,-0.1900000000000545,0.7100000000000364,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
596,5e799a4602f92955a07c7546,2330.82,2331.65,Yeah.,0.2800000000002001,0.8299999999999272,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
599,5e9bc7adcf719d0d4854a34e,2338.62,2339.28,um Like,0.8699999999998909,0.6600000000003092,0,False,False,2,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
602,5e799a4602f92955a07c7546,2341.22,2341.63,Yeah.,0.2699999999999818,0.4100000000003092,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
605,5e9bc7adcf719d0d4854a34e,2360.23,2360.45,yeah,-0.0900000000001455,0.2199999999997999,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
608,5e799a4602f92955a07c7546,2365.62,2366.25,wow.,-0.0199999999999818,0.6300000000001091,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
610,5e799a4602f92955a07c7546,2371.82,2372.02,Yeah.,-0.1299999999996544,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
612,5e799a4602f92955a07c7546,2376.02,2376.25,Yeah.,0.4899999999997817,0.2300000000000182,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
614,5e799a4602f92955a07c7546,2383.72,2383.95,Mhm.,-0.3500000000003638,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
616,5e799a4602f92955a07c7546,2407.41,2407.64,Mhm.,-0.3700000000003456,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
620,5e799a4602f92955a07c7546,2431.31,2432.53,wow.,-0.5199999999999818,1.2200000000002549,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
622,5e799a4602f92955a07c7546,2440.51,2440.74,Mhm.,-0.3099999999999454,0.2299999999995634,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
624,5e799a4602f92955a07c7546,2443.51,2443.74,Mhm.,-0.5499999999997272,0.2299999999995634,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
626,5e799a4602f92955a07c7546,2453.21,2453.44,Yeah.,-0.0399999999999636,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
632,5e799a4602f92955a07c7546,2470.51,2471.13,Yeah.,0.680000000000291,0.6199999999998909,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
634,5e799a4602f92955a07c7546,2473.21,2475.24,Yeah.,-0.6199999999998909,2.0299999999997453,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
636,5e799a4602f92955a07c7546,2493.71,2493.99,Yeah.,-0.0599999999999454,0.2799999999997453,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
642,5e799a4602f92955a07c7546,2503.61,2503.93,yeah.,0.4700000000002546,0.3199999999997089,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
645,5e9bc7adcf719d0d4854a34e,2526.1,2526.73,Oh.,-0.5599999999999454,0.6300000000001091,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
647,5e9bc7adcf719d0d4854a34e,2532.9,2533.52,Oh,0.5799999999999272,0.6199999999998909,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
649,5e9bc7adcf719d0d4854a34e,2537.7,2538.11,yeah.,-0.1300000000001091,0.4100000000003092,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
651,5e9bc7adcf719d0d4854a34e,2545.8,2546.42,Yeah.,-0.0699999999997089,0.6199999999998909,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
653,5e9bc7adcf719d0d4854a34e,2550.4,2550.61,"Oh,",-0.0899999999996907,0.2100000000000363,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
657,5e9bc7adcf719d0d4854a34e,2560.8,2561.59,Yeah.,-0.0899999999996907,0.7899999999999636,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
660,5e799a4602f92955a07c7546,2564.3,2564.51,Right?,0.4800000000000182,0.2100000000000363,1,True,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
662,5e799a4602f92955a07c7546,2578.3,2578.5,Yeah.,-0.2799999999997453,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
664,5e799a4602f92955a07c7546,2585.7,2586.32,Okay.,-0.0700000000001637,0.6200000000003456,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
670,5e799a4602f92955a07c7546,2600.3,2601.43,Okay.,-0.0899999999996907,1.1299999999996544,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
672,5e799a4602f92955a07c7546,2613.8,2614.12,Okay.,0.6900000000000546,0.3199999999997089,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
676,5e799a4602f92955a07c7546,2621.8,2622.0,Yeah.,-0.1299999999996544,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
678,5e799a4602f92955a07c7546,2625.5,2626.73,Mhm,0.0700000000001637,1.2300000000000182,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
681,5e9bc7adcf719d0d4854a34e,2647.79,2648.51,Oh,-0.0900000000001455,0.7200000000002547,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
683,5e9bc7adcf719d0d4854a34e,2655.29,2655.49,yeah.,-0.0399999999999636,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
685,5e9bc7adcf719d0d4854a34e,2668.39,2668.65,Uh,-0.0199999999999818,0.2600000000002183,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
687,5e9bc7adcf719d0d4854a34e,2668.65,2668.92,huh,-0.2100000000000363,0.2699999999999818,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
689,5e9bc7adcf719d0d4854a34e,2672.69,2673.4,Yeah.,-0.0199999999999818,0.7100000000000364,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
696,5e799a4602f92955a07c7546,2693.49,2694.6,Mhm.,-0.2400000000002364,1.110000000000127,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
698,5e799a4602f92955a07c7546,2695.39,2695.59,Yeah.,-0.0500000000001819,0.2000000000002728,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
700,5e799a4602f92955a07c7546,2700.29,2700.79,Yeah.,0.0,0.5,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
702,5e799a4602f92955a07c7546,2711.19,2711.42,Mhm.,-0.2199999999997999,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
706,5e799a4602f92955a07c7546,2732.19,2732.42,Right.,-0.0399999999999636,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
708,5e799a4602f92955a07c7546,2734.99,2735.22,Mhm.,0.2799999999997453,0.2300000000000182,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
711,5e9bc7adcf719d0d4854a34e,2739.89,2740.09,Yeah.,-0.0599999999999454,0.2000000000002728,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
713,5e9bc7adcf719d0d4854a34e,2741.49,2741.99,Yeah.,-0.3700000000003456,0.5,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
715,5e9bc7adcf719d0d4854a34e,2751.29,2751.49,Uh huh.,-0.3000000000001819,0.1999999999998181,0,False,True,2,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
717,5e9bc7adcf719d0d4854a34e,2762.48,2762.71,Yeah.,-0.1599999999998544,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
721,5e9bc7adcf719d0d4854a34e,2776.68,2776.91,yeah.,-0.3700000000003456,0.2300000000000182,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
723,5e9bc7adcf719d0d4854a34e,2784.58,2784.99,Yeah.,-0.0199999999999818,0.4099999999998545,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
725,5e9bc7adcf719d0d4854a34e,2789.28,2791.29,No. Uh,-0.419999999999618,2.0099999999997635,0,False,True,2,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
727,5e9bc7adcf719d0d4854a34e,2792.18,2792.99,Oh,-0.0199999999999818,0.8099999999999454,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
730,5e799a4602f92955a07c7546,2795.78,2796.34,Oh.,-0.2699999999999818,0.5599999999999454,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
732,5e799a4602f92955a07c7546,2809.48,2809.8,Mhm.,-0.1399999999998726,0.3200000000001637,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
734,5e799a4602f92955a07c7546,2831.48,2831.8,Right.,-0.5799999999999272,0.3200000000001637,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
738,5e799a4602f92955a07c7546,2842.38,2842.7,"Yeah,",-0.4499999999998181,0.3199999999997089,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
740,5e799a4602f92955a07c7546,2853.88,2854.08,"Yeah,",-0.0299999999997453,0.1999999999998181,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
742,5e799a4602f92955a07c7546,2854.88,2855.2,yeah.,0.5799999999999272,0.3199999999997089,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
744,5e799a4602f92955a07c7546,2860.88,2861.2,"Yeah,",-0.1300000000001091,0.3199999999997089,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
752,5e799a4602f92955a07c7546,2873.89,2873.99,right.,-0.0100000000002182,0.099999999999909,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
756,5e799a4602f92955a07c7546,2878.88,2879.41,Mhm.,0.4700000000002546,0.5299999999997453,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
758,5e799a4602f92955a07c7546,2885.77,2886.09,Mhm.,-0.0799999999999272,0.3200000000001637,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
760,5e799a4602f92955a07c7546,2893.57,2894.08,Mhm.,-0.1099999999996725,0.5099999999997635,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
762,5e799a4602f92955a07c7546,2895.67,2896.08,Yeah.,-0.349999999999909,0.4099999999998545,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
765,5e9bc7adcf719d0d4854a34e,2904.77,2905.05,"Yeah,",-0.1300000000001091,0.2800000000002001,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
769,5e9bc7adcf719d0d4854a34e,2905.25,2905.9,okay.,-0.099999999999909,0.650000000000091,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
775,5e9bc7adcf719d0d4854a34e,2930.27,2931.28,Uh huh,-0.75,1.0100000000002185,0,False,True,2,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
777,5e9bc7adcf719d0d4854a34e,2934.97,2935.59,Yeah.,-0.25,0.6200000000003456,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
779,5e9bc7adcf719d0d4854a34e,2938.17,2938.58,Yeah.,-0.1399999999998726,0.4099999999998545,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
786,5e799a4602f92955a07c7546,2967.57,2967.98,Yeah.,0.0,0.4099999999998545,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
788,5e799a4602f92955a07c7546,2982.77,2984.38,Yeah.,-0.3200000000001637,1.610000000000127,0,False,True,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
790,5e799a4602f92955a07c7546,2994.67,2994.99,Yeah.,0.4800000000000182,0.3199999999997089,0,False,False,1,13f6956b-ff2a-4ad3-aed6-8fd3cfdb2cd4
